Name,Team,Attempts,Attempts per Game,Total Yards,Yards Per Carry,Yards Per Game,TDS
Charlie Garner,PHI,96,9.6,381,4.0,38.1,4
Darick Holmes,GB,93,8.5,386,4.2,35.1,1
Donnell Bennett,KC,148,9.2,527,3.6,32.9,5
Lamar Smith,NO,138,9.9,457,3.3,32.6,1
Chris Warren,DAL,59,6.6,291,4.9,32.3,4
John Avery,MIA,143,8.9,503,3.5,31.4,2
Harvey Williams,OAK,128,8.0,496,3.9,31.0,2
Leroy Hoard,MIN,115,7.2,479,4.2,29.9,9
Terry Kirby,SF,48,5.3,258,5.4,28.7,3
Raymont Harris,GB,79,9.9,228,2.9,28.5,1
June Henley,STL,88,8.0,313,3.6,28.5,3
Thurman Thomas,BUF,93,6.6,381,4.1,27.2,2
Charles Way,NYG,113,7.1,432,3.8,27.0,3
Tavian Banks,JAC,26,4.3,140,5.4,23.3,1
Jay Graham,BAL,35,7.0,109,3.1,21.8,0
Wilmont Perry,NO,30,5.0,122,4.1,20.3,0
Sedrick Shaw,NE,48,3.7,236,4.9,18.2,0
Robert Holcombe,STL,98,7.5,230,2.3,17.7,2
Brandon Bennett,CIN,77,5.5,243,3.2,17.4,2
Leon Johnson,NYJ,41,3.4,185,4.5,15.4,2
Richard Huntley,PIT,55,3.4,242,4.4,15.1,1
Kimble Anders,KC,58,3.6,230,4.0,14.4,1
Jonathan Linton,BUF,45,3.2,195,4.3,13.9,1
Errict Rhett,BAL,44,3.4,180,4.1,13.8,0
Sherman Williams,DAL,64,4.0,220,3.4,13.8,1
Ahman Green,SEA,35,2.2,209,6.0,13.1,1
Brian Mitchell,WAS,39,2.4,208,5.3,13.0,2
Amp Lee,STL,44,3.1,175,4.0,12.5,2
Jerald Moore,STL,55,5.0,137,2.5,12.5,2
Dave Meggett,NYJ,7,3.5,24,3.4,12.0,0
Ronald Moore,MIA,4,4.0,12,3.0,12.0,0
Aaron Craver,NO,45,2.8,180,4.0,11.2,2
Tyrone Wheatley,NYG,14,2.8,52,3.7,10.4,0
Tiki Barber,NYG,52,3.2,166,3.2,10.4,0
Mario Bates,ARI,60,3.8,165,2.8,10.3,6
Jerald Sowell,NYJ,40,2.5,164,4.1,10.2,0
Troy Davis,NO,55,3.9,143,2.6,10.2,1
George Jones,JAC,39,3.2,121,3.1,10.1,0
Derek Loville,DEN,53,3.3,161,3.0,10.1,2
Randy Jordan,OAK,47,2.9,159,3.4,9.9,1
Tremayne Stephens,SD,35,2.7,122,3.5,9.4,1
Chuck Levy,SF,25,2.1,112,4.5,9.3,1
Rodney Thomas,TEN,24,2.2,100,4.2,9.1,2
Anthony Johnson,CAR,36,2.2,135,3.8,8.4,0
Fred McAfee,PIT,18,1.3,111,6.2,7.9,0
Robert Chancey,CHI,29,1.8,122,4.2,7.6,2
Roosevelt Potts,BAL,36,2.2,115,3.2,7.2,0
Larry Centers,ARI,31,1.9,110,3.5,6.9,0
Stephen Davis,WAS,34,2.1,109,3.2,6.8,0
Ron Rivers,DET,19,1.3,102,5.4,6.8,1
Daimon Shelton,JAC,30,2.1,95,3.2,6.8,1
Harold Green,ATL,20,3.3,37,1.9,6.2,0
Michael Pittman,ARI,29,1.9,91,3.1,6.1,0
Marc Edwards,SF,22,1.4,94,4.3,5.9,1
Kevin Turner,PHI,20,1.2,94,4.7,5.9,0
Ken Oxendine,ATL,18,2.0,50,2.8,5.6,0
Lamont Warren,IND,25,2.1,61,2.4,5.1,1
William Floyd,CAR,28,1.8,71,2.5,4.4,3
William Henderson,GB,23,1.4,70,3.0,4.4,2
Chuck Evans,MIN,23,1.4,67,2.9,4.2,1
Ki-Jana Carter,CIN,2,2.0,4,2.0,4.0,0
Corey Walker,PHI,12,0.9,55,4.6,3.9,0
Craig Heyward,IND,6,1.5,15,2.5,3.8,0
Rashaan Shehee,KC,22,1.4,57,2.6,3.6,0
Eric Bieniemy,CIN,17,1.1,56,3.3,3.5,0
David Palmer,MIN,10,0.6,52,5.2,3.2,0
Tony Richardson,KC,20,1.4,45,2.3,3.2,2
Derrick Cullors,NE,18,1.1,48,2.7,3.0,0
Mack Strong,SEA,15,0.9,47,3.1,2.9,0
Brian Milne,CIN,10,0.7,41,4.1,2.9,1
Tommy Vardell,DET,18,1.3,37,2.1,2.6,6
Keith Byars,NYJ,4,0.3,34,8.5,2.6,0
Ty Hallock,CHI,13,0.8,41,3.2,2.6,1
Chris Fuamatu-Ma'afala,PIT,7,0.6,30,4.3,2.5,2
Derrick Harris,STL,14,0.9,38,2.7,2.4,0
Kenny Bynum,SD,11,1.1,23,2.1,2.3,0
Vaughn Hebron,DEN,9,0.6,31,3.4,2.1,1
Sam Gash,BUF,11,0.7,32,2.9,2.0,0
Chris Howard,JAC,7,0.9,16,2.3,2.0,0
Keith Elias,IND,8,0.6,24,3.0,1.8,0
Clarence Williams,BUF,2,0.7,5,2.5,1.7,0
Larry Bowie,WAS,4,0.8,8,2.0,1.6,0
Lorenzo Neal,TB,5,0.3,25,5.0,1.6,0
Jon Ritchie,OAK,9,0.6,23,2.6,1.5,0
Mike Archie,TEN,6,0.4,24,4.0,1.5,1
Bob Christian,ATL,8,0.6,21,2.6,1.5,2
Jerry Ellison,TB,9,0.6,24,2.7,1.5,0
Chris Floyd,NE,6,0.4,22,3.7,1.4,0
Bernie Parmalee,MIA,8,0.5,20,2.5,1.3,0
Stanley Pritchett,MIA,6,0.4,19,3.2,1.2,1
Cory Schlesinger,DET,5,0.3,17,3.4,1.1,0
Daryl Johnston,DAL,8,0.5,17,2.1,1.1,0
Howard Griffith,DEN,4,0.3,13,3.3,0.9,0
Kenyon Cotton,BAL,2,0.2,8,4.0,0.7,0
Harold Morrow,MIN,3,0.3,7,2.3,0.6,0
Glyn Milburn,CHI,4,0.2,8,2.0,0.5,0
Greg Comella,NYG,1,0.1,6,6.0,0.4,0
Michael Blair,GB,2,0.2,3,1.5,0.3,0
Tony Carter,NE,2,0.2,3,1.5,0.3,0
Steve Broussard,SEA,5,0.3,4,0.8,0.3,0
Richie Anderson,NYJ,1,0.1,2,2.0,0.2,0
Gary Downs,ATL,1,0.1,4,4.0,0.2,0
Reggie Brown,SEA,1,0.1,2,2.0,0.1,0
Jon Witman,PIT,1,0.1,2,2.0,0.1,0
