Name,Team,Attempts,Attempts per Game,Total Yards,Yards Per Carry,Yards Per Game,TDS
R.J. Bowers,PIT,18,6.0,84,4.7,28.0,1
Jamel White,CLE,126,7.9,443,3.5,27.7,5
Trung Canidate,STL,78,4.9,441,5.7,27.6,6
Olandis Gary,DEN,57,6.3,228,4.0,25.3,1
Tyrone Wheatley,OAK,88,8.0,276,3.1,25.1,5
Thomas Jones,ARI,112,7.0,380,3.4,23.8,5
Shawn Bryson,BUF,80,5.3,341,4.3,22.7,2
Ki-Jana Carter,WAS,63,4.5,308,4.9,22.0,3
Elvis Joseph,JAC,68,4.9,294,4.3,21.0,0
Moe Williams,BAL,65,4.3,291,4.5,19.4,0
LaMont Jordan,NYJ,39,2.4,292,7.5,18.2,1
Bob Christian,ATL,44,2.8,284,6.5,17.8,2
Travis Minor,MIA,59,3.7,281,4.8,17.6,2
Michael Wiley,DAL,34,2.1,247,7.3,15.4,0
Nick Goings,CAR,66,5.1,197,3.0,15.2,0
Brandon Bennett,CIN,50,3.1,232,4.6,14.5,0
Tony Richardson,KC,66,4.7,191,2.9,13.6,7
Doug Chapman,MIN,63,3.9,195,3.1,12.2,0
Lamont Warren,DET,61,3.8,191,3.1,11.9,3
Kevin Faulk,NE,41,2.7,169,4.1,11.3,1
Dorsey Levens,GB,44,2.9,165,3.8,11.0,0
Obafemi Ayanbadejo,BAL,46,2.9,173,3.8,10.8,1
Benjamin Gay,CLE,51,3.2,172,3.4,10.8,1
Rodney Thomas,ATL,37,3.1,126,3.4,10.5,0
Larry Centers,BUF,34,2.1,160,4.7,10.0,2
J.R. Redmond,NE,35,2.9,119,3.4,9.9,0
Cory Schlesinger,DET,47,2.9,154,3.3,9.6,3
Zack Crockett,OAK,57,3.6,145,2.5,9.1,6
Frank Moreau,JAC,8,2.7,27,3.4,9.0,1
Damon Washington,NYG,28,2.8,89,3.2,8.9,0
Marc Edwards,NE,51,3.2,141,2.8,8.8,1
Terry Jackson,SF,22,1.4,138,6.3,8.6,1
Leon Johnson,CHI,20,1.7,99,5.0,8.2,4
Terrell Fletcher,SD,29,2.2,107,3.7,8.2,0
Reuben Droughns,DET,30,3.3,72,2.4,8.0,0
Robert Thomas,DAL,6,1.2,40,6.7,8.0,0
Jimmy Kleinsasser,MIN,23,2.1,72,3.1,6.5,1
Richie Anderson,NYJ,26,1.6,102,3.9,6.4,0
Aveion Cason,DET,11,2.2,31,2.8,6.2,0
Deuce McAllister,NO,16,1.0,91,5.7,5.7,1
Aaron Stecker,TB,24,1.8,72,3.0,5.5,1
Kevin McDougal,IND,17,1.9,48,2.8,5.3,0
Fred Beasley,SF,23,1.5,73,3.2,4.9,1
Sammy Morris,BUF,20,1.2,72,3.6,4.5,0
Terry Kirby,OAK,10,0.9,49,4.9,4.5,0
Mike Green,TEN,15,0.9,71,4.7,4.4,1
Brad Hoover,CAR,17,1.1,71,4.2,4.4,0
KaRon Coleman,DEN,4,1.0,17,4.3,4.2,0
Harold Morrow,MIN,12,0.8,67,5.6,4.2,0
Jay Graham,SEA,12,1.1,43,3.6,3.9,0
Curtis Keaton,CIN,5,0.4,48,9.6,3.7,0
Randy Jordan,OAK,13,0.8,59,4.5,3.7,0
Mike Cloud,KC,7,0.5,54,7.7,3.6,1
Mack Strong,SEA,17,1.1,55,3.2,3.4,0
Rondell Mealey,GB,11,1.0,37,3.4,3.4,0
Robert Holcombe,STL,13,0.8,42,3.2,2.6,1
Rabih Abdullah,TB,11,0.7,40,3.6,2.5,0
Donnell Bennett,WAS,10,0.6,39,3.9,2.4,0
Dan Kreider,PIT,7,0.5,29,4.1,2.2,1
J.J. Johnson,MIA,5,0.5,22,4.4,2.2,0
Rob Konrad,MIA,5,0.4,22,4.4,1.8,1
Paul Smith,SF,4,0.3,27,6.8,1.8,1
Cecil Martin,PHI,9,0.6,27,3.0,1.7,0
Jon Witman,PIT,5,0.3,24,4.8,1.6,0
Joel Makovicka,ARI,1,0.1,19,19.0,1.2,0
Rod Smart,PHI,2,0.3,6,3.0,1.0,0
Greg Comella,NYG,4,0.2,15,3.8,0.9,0
Travis Prentice,MIN,14,1.0,13,0.9,0.9,2
Dante Hall,KC,2,0.2,10,5.0,0.8,0
Chris Hetherington,CAR,5,0.3,12,2.4,0.8,0
Heath Evans,SEA,2,0.1,11,5.5,0.7,0
William Henderson,GB,6,0.4,11,1.8,0.7,0
Lorenzo Neal,CIN,5,0.3,10,2.0,0.6,0
Terrelle Smith,NO,5,0.4,8,1.6,0.6,0
Brian Mitchell,PHI,7,0.4,9,1.3,0.6,0
Jerald Sowell,NYJ,4,0.2,9,2.3,0.6,0
Patrick Pass,NE,1,0.1,7,7.0,0.4,0
Travis Jervey,ATL,3,0.2,6,2.0,0.4,0
Brock Olivo,DET,1,0.1,6,6.0,0.4,0
James Hodgins,STL,2,0.1,5,2.5,0.3,0
Tony Carter,DEN,1,0.1,4,4.0,0.2,0
Autry Denson,CHI,1,0.1,4,4.0,0.2,0
Fred McCrary,SD,2,0.1,3,1.5,0.2,0
Jameel Cook,TB,2,0.1,2,1.0,0.1,0
Fred McAfee,NO,1,0.1,2,2.0,0.1,0
Dennis McKinley,ARI,1,0.1,1,1.0,0.1,0
Patrick Hape,DEN,2,0.1,0,0.0,0.0,0
Tony Taylor,DAL,1,1.0,0,0.0,0.0,0
Justin Watson,STL,1,0.1,0,0.0,0.0,0
Sam Gash,BAL,2,0.1,-1,-0.5,-0.1,0
Ronney Jenkins,SD,1,0.1,-1,-1.0,-0.1,0
Herbert Goodman,GB,1,0.1,-1,-1.0,-0.1,0
